Date/Time,EAST SIDE TREE,WEST SIDE TREE,ZN001:WALL001:SHADE001,ZN002:WALL001:SHADE001,ZN003:WALL001:SHADE001,ZN004:WALL001:SHADE001,ZN005:WALL001:SHADE001,ZN006:WALL001:SHADE001,ZN007:WALL001:SHADE001,ZN008:WALL001:SHADE001,ZN009:WALL001:SHADE001,ZN001:WALL001,ZN001:WALL001:WIN001,ZN001:WALL002,ZN001:WALL002:WIN001,ZN001:WALL003,ZN001:WALL004,ZN001:WALL005,ZN001:WALL005:WIN001,ZN001:WALL006,ZN001:FLR001,ZN001:ROOF001,ZN002:WALL001,ZN002:WALL001:WIN001,ZN002:WALL002,ZN002:WALL003,ZN002:WALL004,ZN002:FLR001,ZN002:ROOF001,ZN003:WALL001,ZN003:WALL001:WIN001,ZN003:WALL002,ZN003:WALL002:WIN001,ZN003:WALL003,ZN003:WALL004,ZN003:WALL005,ZN003:WALL006,ZN003:WALL007,ZN003:WALL007:WIN001,ZN003:WALL008,ZN003:FLR001,ZN003:ROOF001,ZN004:WALL001,ZN004:WALL001:WIN001,ZN004:WALL002,ZN004:WALL002:WIN001,ZN004:WALL003,ZN004:WALL004,ZN004:WALL005,ZN004:WALL006,ZN004:WALL006:WIN001,ZN004:FLR001,ZN004:ROOF001,ZN005:WALL001,ZN005:WALL001:WIN001,ZN005:WALL002,ZN005:WALL002:WIN001,ZN005:WALL003,ZN005:WALL004,ZN005:WALL005,ZN005:WALL005:WIN001,ZN005:WALL006,ZN005:FLR001,ZN005:ROOF001,ZN006:WALL001,ZN006:WALL001:WIN001,ZN006:WALL002,ZN006:WALL003,ZN006:WALL004,ZN006:FLR001,ZN006:ROOF001,ZN007:WALL001,ZN007:WALL001:WIN001,ZN007:WALL002,ZN007:WALL002:WIN001,ZN007:WALL003,ZN007:WALL004,ZN007:WALL005,ZN007:WALL006,ZN007:WALL006:WIN001,ZN007:WALL007,ZN007:WALL008,ZN007:FLR001,ZN007:ROOF001,ZN008:WALL001,ZN008:WALL001:WIN001,ZN008:WALL002,ZN008:WALL003,ZN008:WALL004,ZN008:FLR001,ZN008:ROOF001,ZN009:WALL001,ZN009:WALL001:WIN001,ZN009:WALL002,ZN009:WALL002:WIN001,ZN009:WALL003,ZN009:WALL004,ZN009:WALL005,ZN009:WALL005:WIN001,ZN009:WALL006,ZN009:FLR001,ZN009:ROOF001
 03/17  24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/18  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/18  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/18  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/18  04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/18  05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/18  06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/18  07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/18  08:00:00,0,0.25,0,0,0,0,0,0,0,0,0,0.93,0.58,0.24,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.58,0.24,0,0.1,0.08,0,0,0,0,0,0,0,0.93,0.58,0.95,0.31,0,0,0,0,0,0,0,0.93,0.58,0.55,0.35,0.37,0,0,0,0,0,1,0.18,0.02,0,0,0,0,1,0.93,0.58,0.55,0.35,0.36,0,0,0,0,0,0,0,0.98,0.18,0.02,0,0,0,0,0.89,0.93,0.58,0.93,0.56,0,0,0,0,0,0,0.88
 03/18  09:00:00,0,0.34,0,0,0,0,0,0,0,0,0,0.95,0.69,0.44,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.69,0.44,0.12,0,0.06,0,0,0,0,0,0,0,0.95,0.69,0.88,0.39,0,0,0,0,0,0,0,0.95,0.69,0.88,0.96,0.75,0,0,0,0,0,1,0.4,0.24,0,0,0,0,1,0.95,0.69,0.88,0.96,0.75,0,0,0,0,0,0,0,1,0.41,0.23,0,0,0,0,1,0.95,0.69,0.94,0.62,0,0,0,0,0,0,0.94
 03/18  10:00:00,0,0.48,0,0,0,0,0,0,0,0,0,0.96,0.72,0.78,0.78,0.31,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0.96,0.72,0.78,0.78,0.05,0.31,0,0,0,0,0,0,0,0.96,0.72,0.87,0.49,0,0,0,0,0,0,0,0.96,0.72,1,0.93,0.83,0,0,0,0,0,1,0.56,0.57,0,0,0,0,1,0.96,0.72,1,0.93,0.83,0,0,0,0,0,0,0,1,0.57,0.56,0,0,0,0,1,0.96,0.72,0.95,0.69,0,0,0,0,0,0,0.99
 03/18  11:00:00,0,0.78,0,0,0,0,0,0,0,0,0,0.96,0.74,1,0.87,0.49,0,0,0,0,0,0,0.45,0.25,0,0,0,0,0,0.96,0.74,1,0.87,0.17,0.49,0,0,0,0,0,0,0,0.96,0.74,0.86,0.66,0,0,0,0,0,0,0,0.96,0.74,1,0.87,0.83,0,0,0,0,0,1,0.67,0.73,0,0,0,0,1,0.96,0.74,1,0.87,0.83,0,0,0,0,0,0,0,1,0.67,0.72,0,0,0,0,1,0.96,0.74,0.97,0.83,0,0,0,0,0,0,1
 03/18  12:00:00,0,1,0,0,0,0,0,0,0,0,0,0.96,0.76,1,0.75,0.49,0,0,0,0,0,0,0.55,0.72,0,0,0,0,0,0.96,0.76,1,0.75,0.17,0.49,0,0,0,0,0,0,0,0.96,0.76,0.97,0.8,0,0,0,0,0,0,0,0.96,0.76,1,0.75,0.83,0,0,0,0,0,1,0.81,0.76,0,0,0,0,1,0.96,0.76,1,0.75,0.83,0,0,0,0,0,0,0,1,0.82,0.75,0,0,0,0,1,0.96,0.76,1,0.8,0,0,0,0,0,0,1
 03/18  13:00:00,0,1,0,0,0,0,0,0,0,0,0,0.97,0.77,1,0,0.49,0,0,0,0,0,0,0.93,0.77,0,0,0,0,0,0.97,0.77,1,0,0.17,0.49,0,0,0,0,0,0,0,0.97,0.77,1,0,0,0,0,0,0,0,0,0.97,0.77,1,0,0.83,0,0,0,0,0,1,0.95,0.77,0,0,0,0,1,0.97,0.77,1,0,0.83,0,0,0,0,0,0,0,1,0.96,0.76,0,0,0,0,1,0.97,0.77,1,0,0,0,0,0,0,0,1
 03/18  14:00:00,1,0,0,0,0,0,0,0,0,0,0,0.96,0.76,0,0,0,0,1,0.75,0,0,0,0.61,0.76,0,0,0,0,0,0.96,0.76,0,0,0,0,0,0.49,1,0.69,0,0,0,0.96,0.76,0,0,0,0.49,0.17,1,0.69,0,0,0.96,0.76,0,0,0,0,1,0.75,0,0,1,0.84,0.76,0,0,0,0,1,0.96,0.76,0,0,0,0,0.83,1,0.69,0,0,0,1,0.85,0.75,0,0,0,0,1,0.96,0.76,0,0,0,0.83,1,0.69,0,0,1
 03/18  15:00:00,0.88,0,0,0,0,0,0,0,0,0,0,0.96,0.75,0,0,0,0,0.94,0.6,0,0,0,0.47,0.35,0,0,0,0,0,0.96,0.75,0,0,0,0,0,0.49,1,0.86,0,0,0,0.96,0.75,0,0,0,0.49,0.17,1,0.86,0,0,0.96,0.75,0,0,0,0,0.98,0.83,0,0,1,0.69,0.75,0,0,0,0,1,0.96,0.75,0,0,0,0,0.83,1,0.86,0,0,0,1,0.7,0.73,0,0,0,0,1,0.96,0.75,0,0,0,0.83,1,0.86,0,0,1
 03/18  16:00:00,0.52,0,0,0,0,0,0,0,0,0,0,0.96,0.73,0,0,0,0,0.91,0.46,0,0,0,0.22,0,0,0,0,0,0,0.96,0.73,0,0,0,0,0,0.39,0.88,0.86,0,0,0,0.96,0.73,0,0,0,0.39,0.09,0.86,0.88,0,0,0.96,0.73,0,0,0,0,0.96,0.71,0,0,0.99,0.58,0.62,0,0,0,0,1,0.96,0.73,0,0,0,0,0.83,1,0.92,0,0,0,1,0.59,0.6,0,0,0,0,1,0.96,0.73,0,0,0,0.83,1,0.92,0,0,1
 03/18  17:00:00,0.36,0,0,0,0,0,0,0,0,0,0,0.95,0.7,0,0,0,0,0.89,0.38,0,0,0,0,0,0,0,0,0,0,0.95,0.7,0,0,0,0,0,0.03,0.52,0.1,0,0,0,0.95,0.7,0,0,0,0,0,0.45,0.2,0,0,0.95,0.7,0,0,0,0,0.94,0.63,0,0,0.96,0.45,0.31,0,0,0,0,1,0.95,0.7,0,0,0,0,0.82,1,0.95,0,0,0,1,0.46,0.3,0,0,0,0,1,0.95,0.7,0,0,0,0.82,1,0.95,0,0,1
 03/18  18:00:00,0.26,0,0,0,0,0,0,0,0,0,0,0.94,0.61,0,0,0,0,0.92,0.32,0,0,0,0,0,0,0,0,0,0,0.94,0.61,0,0,0,0,0,0.05,0.29,0,0,0,0,0.94,0.61,0,0,0,0.05,0.01,0.29,0,0,0,0.94,0.61,0,0,0,0,0.93,0.57,0,0,0.89,0.22,0.05,0,0,0,0,0.86,0.94,0.61,0,0,0,0,0.44,0.63,0.47,0,0,0,1,0.23,0.05,0,0,0,0,1,0.94,0.61,0,0,0,0.44,0.63,0.47,0,0,1
 03/18  19:00:00,0.27,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0.95,0.45,0,0,0,0.14,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0.03,0.07,0,0,0,0,0.98,0,0,0,0,0.04,0.17,0.06,0,0,0,0.99,0,0,0,0,0,0.92,0.52,0,0,0.83,0.11,0,0,0,0,0,0.5,0.98,0,0,0,0,0,0.03,0.09,0,0,0,0,0.84,0.04,0,0,0,0,0,0.52,0.98,0,0,0,0,0.03,0.09,0,0,0,0.85
 03/18  20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/18  21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/18  22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/18  23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/18  24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/19  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/19  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/19  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/19  04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/19  05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/19  06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/19  07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/19  08:00:00,0,0.25,0,0,0,0,0,0,0,0,0,0.93,0.56,0.23,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.56,0.23,0,0.1,0.08,0,0,0,0,0,0,0,0.93,0.56,0.95,0.31,0,0,0,0,0,0,0,0.93,0.56,0.55,0.37,0.38,0,0,0,0,0,1,0.18,0.03,0,0,0,0,1,0.93,0.56,0.55,0.37,0.37,0,0,0,0,0,0,0,0.98,0.19,0.02,0,0,0,0,0.89,0.93,0.56,0.93,0.56,0,0,0,0,0,0,0.88
 03/19  09:00:00,0,0.34,0,0,0,0,0,0,0,0,0,0.95,0.68,0.44,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.68,0.44,0.11,0,0.06,0,0,0,0,0,0,0,0.95,0.68,0.88,0.39,0,0,0,0,0,0,0,0.95,0.68,0.88,0.96,0.76,0,0,0,0,0,1,0.41,0.24,0,0,0,0,1,0.95,0.68,0.88,0.96,0.76,0,0,0,0,0,0,0,1,0.41,0.23,0,0,0,0,1,0.95,0.68,0.94,0.62,0,0,0,0,0,0,0.95
 03/19  10:00:00,0,0.48,0,0,0,0,0,0,0,0,0,0.96,0.72,0.79,0.78,0.32,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.96,0.72,0.79,0.78,0.06,0.32,0,0,0,0,0,0,0,0.96,0.72,0.87,0.49,0,0,0,0,0,0,0,0.96,0.72,1,0.93,0.83,0,0,0,0,0,1,0.56,0.57,0,0,0,0,1,0.96,0.72,1,0.93,0.83,0,0,0,0,0,0,0,1,0.57,0.56,0,0,0,0,1,0.96,0.72,0.95,0.69,0,0,0,0,0,0,0.99
 03/19  11:00:00,0,0.78,0,0,0,0,0,0,0,0,0,0.96,0.74,1,0.87,0.49,0,0,0,0,0,0,0.45,0.25,0,0,0,0,0,0.96,0.74,1,0.87,0.17,0.49,0,0,0,0,0,0,0,0.96,0.74,0.87,0.66,0,0,0,0,0,0,0,0.96,0.74,1,0.87,0.83,0,0,0,0,0,1,0.67,0.73,0,0,0,0,1,0.96,0.74,1,0.87,0.83,0,0,0,0,0,0,0,1,0.68,0.72,0,0,0,0,1,0.96,0.74,0.97,0.83,0,0,0,0,0,0,1
 03/19  12:00:00,0,1,0,0,0,0,0,0,0,0,0,0.96,0.76,1,0.75,0.5,0,0,0,0,0,0,0.56,0.72,0,0,0,0,0,0.96,0.76,1,0.75,0.17,0.5,0,0,0,0,0,0,0,0.96,0.76,0.97,0.8,0,0,0,0,0,0,0,0.96,0.76,1,0.75,0.83,0,0,0,0,0,1,0.82,0.76,0,0,0,0,1,0.96,0.76,1,0.75,0.83,0,0,0,0,0,0,0,1,0.82,0.74,0,0,0,0,1,0.96,0.76,1,0.8,0,0,0,0,0,0,1
 03/19  13:00:00,0,1,0,0,0,0,0,0,0,0,0,0.97,0.77,1,0,0.5,0,0,0,0,0,0,0.93,0.77,0,0,0,0,0,0.97,0.77,1,0,0.17,0.5,0,0,0,0,0,0,0,0.97,0.77,1,0,0,0,0,0,0,0,0,0.97,0.77,1,0,0.83,0,0,0,0,0,1,0.95,0.77,0,0,0,0,1,0.97,0.77,1,0,0.83,0,0,0,0,0,0,0,1,0.96,0.76,0,0,0,0,1,0.97,0.77,1,0,0,0,0,0,0,0,1
 03/19  14:00:00,1,0,0,0,0,0,0,0,0,0,0,0.96,0.76,0,0,0,0,1,0.76,0,0,0,0.6,0.76,0,0,0,0,0,0.96,0.76,0,0,0,0,0,0.5,1,0.7,0,0,0,0.96,0.76,0,0,0,0.5,0.17,1,0.7,0,0,0.96,0.76,0,0,0,0,1,0.76,0,0,1,0.84,0.76,0,0,0,0,1,0.96,0.76,0,0,0,0,0.83,1,0.7,0,0,0,1,0.85,0.75,0,0,0,0,1,0.96,0.76,0,0,0,0.83,1,0.7,0,0,1
 03/19  15:00:00,0.89,0,0,0,0,0,0,0,0,0,0,0.96,0.74,0,0,0,0,0.94,0.6,0,0,0,0.47,0.35,0,0,0,0,0,0.96,0.74,0,0,0,0,0,0.5,1,0.86,0,0,0,0.96,0.74,0,0,0,0.5,0.17,1,0.86,0,0,0.96,0.74,0,0,0,0,0.98,0.83,0,0,1,0.69,0.74,0,0,0,0,1,0.96,0.74,0,0,0,0,0.83,1,0.86,0,0,0,1,0.7,0.73,0,0,0,0,1,0.96,0.74,0,0,0,0.83,1,0.86,0,0,1
 03/19  16:00:00,0.52,0,0,0,0,0,0,0,0,0,0,0.96,0.72,0,0,0,0,0.91,0.46,0,0,0,0.22,0,0,0,0,0,0,0.96,0.72,0,0,0,0,0,0.4,0.88,0.86,0,0,0,0.96,0.72,0,0,0,0.4,0.09,0.87,0.88,0,0,0.96,0.72,0,0,0,0,0.96,0.71,0,0,0.99,0.58,0.61,0,0,0,0,1,0.96,0.72,0,0,0,0,0.83,1,0.92,0,0,0,1,0.59,0.6,0,0,0,0,1,0.96,0.72,0,0,0,0.83,1,0.92,0,0,1
 03/19  17:00:00,0.36,0,0,0,0,0,0,0,0,0,0,0.95,0.69,0,0,0,0,0.89,0.38,0,0,0,0,0,0,0,0,0,0,0.95,0.69,0,0,0,0,0,0.04,0.53,0.09,0,0,0,0.95,0.69,0,0,0,0.01,0,0.46,0.18,0,0,0.95,0.69,0,0,0,0,0.94,0.63,0,0,0.96,0.45,0.3,0,0,0,0,1,0.95,0.69,0,0,0,0,0.83,1,0.95,0,0,0,1,0.46,0.29,0,0,0,0,1,0.95,0.69,0,0,0,0.83,1,0.95,0,0,1
 03/19  18:00:00,0.26,0,0,0,0,0,0,0,0,0,0,0.94,0.6,0,0,0,0,0.92,0.32,0,0,0,0,0,0,0,0,0,0,0.94,0.6,0,0,0,0,0,0.04,0.28,0,0,0,0,0.94,0.6,0,0,0,0.04,0.02,0.28,0,0,0,0.94,0.6,0,0,0,0,0.93,0.57,0,0,0.89,0.22,0.05,0,0,0,0,0.87,0.94,0.6,0,0,0,0,0.44,0.63,0.48,0,0,0,1,0.23,0.04,0,0,0,0,1,0.94,0.6,0,0,0,0.44,0.63,0.48,0,0,1
 03/19  19:00:00,0.28,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0.95,0.45,0,0,0,0.14,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0.03,0.07,0,0,0,0,0.97,0,0,0,0,0.03,0.17,0.06,0,0,0,0.99,0,0,0,0,0,0.92,0.52,0,0,0.83,0.13,0,0,0,0,0,0.51,0.97,0,0,0,0,0,0.03,0.09,0,0,0,0,0.84,0.08,0,0,0,0,0,0.53,0.97,0,0,0,0,0.03,0.09,0,0,0,0.85
 03/19  20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/19  21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/19  22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/19  23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/19  24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/20  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/20  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/20  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
