Date/Time,GndSurfs:GrassTemp [C],GndSurfs:ParkingTemp [C],GndSurfs:PondTemp [C]
 06/03  18:00:00,19.63829995,38.19105002,19.63829995
 06/03  19:00:00,19.36295784,37.40355002,19.36295784
 06/03  20:00:00,19.4873692,35.11605002,19.4873692
 06/03  21:00:00,19.02430609,33.19105002,19.02430609
 06/03  22:00:00,18.74479767,32.77855002,18.74479767
 06/03  23:00:00,18.5809304,32.09105002,18.5809304
 06/03  24:00:00,18.431506,30.99105002,18.431506
 06/04  01:00:00,18.26551151,30.20355002,18.26551151
 06/04  02:00:00,18.04957047,29.60355002,18.04957047
 06/04  03:00:00,17.96650654,29.37855002,17.96650654
 06/04  04:00:00,17.96650654,29.37855002,17.96650654
 06/04  05:00:00,17.97968307,28.69105002,17.97968307
 06/04  06:00:00,17.86755441,27.96605002,17.86755441
 06/04  07:00:00,18.32597033,29.15355002,18.32597033
 06/04  08:00:00,18.84331081,31.04105002,18.84331081
 06/04  09:00:00,19.14562338,32.36605002,19.14562338
 06/04  10:00:00,19.41301929,33.46605002,19.41301929
 06/04  11:00:00,19.74623008,35.25355002,19.74623008
 06/04  12:00:00,19.92744341,36.45355002,19.92744341
 06/04  13:00:00,19.9726742,36.99105002,19.9726742
 06/04  14:00:00,19.83601933,38.24105002,19.83601933
 06/04  15:00:00,19.91175084,39.56605002,19.91175084
 06/04  16:00:00,20.01560394,39.97855002,20.01560394
 06/04  17:00:00,20.01300021,39.60355002,20.01300021
 06/04  18:00:00,20.03341088,39.06605002,20.03341088
 06/04  19:00:00,20.03497836,38.19105002,20.03497836
 06/04  20:00:00,19.78474302,37.09105002,19.78474302
 06/04  21:00:00,19.43908455,35.24105002,19.43908455
 06/04  22:00:00,19.32245133,33.69105002,19.32245133
 06/04  23:00:00,19.11556804,32.96605002,19.11556804
 06/04  24:00:00,18.51534461,32.09105002,18.51534461
 06/05  01:00:00,18.05130386,30.99105002,18.05130386
 06/05  02:00:00,17.68700357,29.82855002,17.68700357
 06/05  03:00:00,17.43258145,28.69105002,17.43258145
 06/05  04:00:00,16.98700935,27.59105002,16.98700935
 06/05  05:00:00,16.76761682,26.86605002,16.76761682
 06/05  06:00:00,16.7248329,26.30355002,16.7248329
 06/05  07:00:00,17.1019552,26.76605002,17.1019552
 06/05  08:00:00,17.75152863,28.55355002,17.75152863
 06/05  09:00:00,18.33019421,30.44105002,18.33019421
 06/05  10:00:00,18.72454009,31.76605002,18.72454009
 06/05  11:00:00,18.84241901,32.86605002,18.84241901
 06/05  12:00:00,19.21418668,34.34105002,19.21418668
 06/05  13:00:00,19.34477881,35.66605002,19.34477881
 06/05  14:00:00,19.56224671,37.14105002,19.56224671
 06/05  15:00:00,19.93660487,38.46605002,19.93660487
 06/05  16:00:00,19.8490297,38.87855002,19.8490297
 06/05  17:00:00,19.71621629,38.87855002,19.71621629
 06/05  18:00:00,19.28625698,37.81605002,19.28625698
 06/05  19:00:00,18.64267208,36.86605002,18.64267208
 06/05  20:00:00,17.56019818,35.24105002,17.56019818
 06/05  21:00:00,16.80533698,33.37855002,16.80533698
 06/05  22:00:00,16.15941364,31.71605002,16.15941364
 06/05  23:00:00,15.38147212,31.07855002,15.38147212
 06/05  24:00:00,14.67993853,30.39105002,14.67993853
 06/06  01:00:00,14.38814891,28.91605002,14.38814891
 06/06  02:00:00,14.38449622,27.27855002,14.38449622
 06/06  03:00:00,14.64193897,26.30355002,14.64193897
 06/06  04:00:00,14.73904521,25.01605002,14.73904521
 06/06  05:00:00,14.34797381,24.06605002,14.34797381
 06/06  06:00:00,14.59796082,24.19105002,14.59796082
 06/06  07:00:00,15.23014605,25.81605002,15.23014605
 06/06  08:00:00,15.64766298,27.36605002,15.64766298
 06/06  09:00:00,16.12348478,28.46605002,16.12348478
 06/06  10:00:00,16.47750544,29.94105002,16.47750544
 06/06  11:00:00,16.53466813,31.26605002,16.53466813
 06/06  12:00:00,16.69344243,33.05355002,16.69344243
 06/06  13:00:00,17.62102851,35.62855002,17.62102851
 06/06  14:00:00,18.50072641,36.99105002,18.50072641
 06/06  15:00:00,19.34246776,37.86605002,19.34246776
 06/06  16:00:00,19.52023667,37.96605002,19.52023667
 06/06  17:00:00,19.38803816,38.09105002,19.38803816
 06/06  18:00:00,18.9643296,37.59105002,18.9643296
 06/06  19:00:00,18.53167178,36.86605002,18.53167178
 06/06  20:00:00,17.59876104,35.61605002,17.59876104
 06/06  21:00:00,16.48786285,33.91605002,16.48786285
 06/06  22:00:00,15.87149085,32.27855002,15.87149085
 06/06  23:00:00,15.81222397,31.30355002,15.81222397
 06/06  24:00:00,15.50378473,30.01605002,15.50378473
 06/07  01:00:00,15.12060862,28.69105002,15.12060862
 06/07  02:00:00,14.56713385,27.59105002,14.56713385
 06/07  03:00:00,14.6131221,26.86605002,14.6131221
 06/07  04:00:00,14.41204275,26.30355002,14.41204275
 06/07  05:00:00,14.31859811,25.39105002,14.31859811
 06/07  06:00:00,14.15337391,24.97855002,14.15337391
 06/07  07:00:00,14.25690494,26.04105002,14.25690494
 06/07  08:00:00,14.5153602,27.67855002,14.5153602
 06/07  09:00:00,14.92536334,30.02855002,14.92536334
 06/07  10:00:00,15.09758341,31.07855002,15.09758341
 06/07  11:00:00,15.60421239,33.14105002,15.60421239
 06/07  12:00:00,15.84200392,35.44105002,15.84200392
 06/07  13:00:00,15.72324678,36.76605002,15.72324678
 06/07  14:00:00,15.84173747,37.55355002,15.84173747
 06/07  15:00:00,16.32802731,38.09105002,16.32802731
 06/07  16:00:00,16.73910917,38.65355002,16.73910917
 06/07  17:00:00,16.65643445,38.50355002,16.65643445
 06/07  18:00:00,16.4868641,38.65355002,16.4868641
 06/07  19:00:00,16.1627523,37.81605002,16.1627523
 06/07  20:00:00,15.7060649,35.80355002,15.7060649
 06/07  21:00:00,15.35692178,34.29105002,15.35692178
 06/07  22:00:00,14.85982988,32.81605002,14.85982988
 06/07  23:00:00,14.23444546,31.49105002,14.23444546
 06/07  24:00:00,13.99629932,30.76605002,13.99629932
 06/08  01:00:00,13.38254698,29.51605002,13.38254698
 06/08  02:00:00,12.84626534,27.81605002,12.84626534
 06/08  03:00:00,12.45073109,26.49105002,12.45073109
 06/08  04:00:00,12.35423844,25.76605002,12.35423844
 06/08  05:00:00,11.92086078,24.82855002,11.92086078
 06/08  06:00:00,11.31698859,24.06605002,11.31698859
 06/08  07:00:00,11.81932314,24.19105002,11.81932314
 06/08  08:00:00,12.6530085,25.81605002,12.6530085
 06/08  09:00:00,13.17709742,28.36605002,13.17709742
 06/08  10:00:00,13.79402754,30.81605002,13.79402754
 06/08  11:00:00,14.05482741,32.67855002,14.05482741
 06/08  12:00:00,14.41266808,33.65355002,14.41266808
 06/08  13:00:00,15.39883934,34.94105002,15.39883934
 06/08  14:00:00,15.81266527,35.89105002,15.81266527
 06/08  15:00:00,15.97350138,36.45355002,15.97350138
 06/08  16:00:00,15.67504278,36.30355002,15.67504278
 06/08  17:00:00,15.48174985,35.76605002,15.48174985
 06/08  18:00:00,15.11166461,35.20355002,15.11166461
 06/08  19:00:00,14.72269772,34.29105002,14.72269772
 06/08  20:00:00,14.64942536,33.19105002,14.64942536
 06/08  21:00:00,14.24686471,31.71605002,14.24686471
 06/08  22:00:00,13.82632524,30.76605002,13.82632524
 06/08  23:00:00,13.67723844,30.20355002,13.67723844
 06/08  24:00:00,13.49773384,28.91605002,13.49773384
 06/09  01:00:00,13.78242371,27.96605002,13.78242371
 06/09  02:00:00,14.04475001,27.40355002,14.04475001
 06/09  03:00:00,13.74901587,26.49105002,13.74901587
 06/09  04:00:00,12.85416603,25.01605002,12.85416603
 06/09  05:00:00,12.55600308,24.37855002,12.55600308
 06/09  06:00:00,12.63358384,23.69105002,12.63358384
 06/09  07:00:00,13.36744141,24.34105002,13.36744141
 06/09  08:00:00,14.38908523,26.35355002,14.38908523
 06/09  09:00:00,15.1635803,28.24105002,15.1635803
 06/09  10:00:00,15.87089937,30.25355002,15.87089937
 06/09  11:00:00,16.29881263,32.14105002,16.29881263
 06/09  12:00:00,16.44537561,33.46605002,16.44537561
 06/09  13:00:00,17.08296093,35.25355002,17.08296093
 06/09  14:00:00,16.83283115,36.45355002,16.83283115
 06/09  15:00:00,16.83114715,36.99105002,16.83114715
 06/09  16:00:00,17.03888535,37.55355002,17.03888535
 06/09  17:00:00,17.01938449,37.77855002,17.01938449
 06/09  18:00:00,16.34251656,37.77855002,16.34251656
 06/09  19:00:00,15.37703216,37.09105002,15.37703216
 06/09  20:00:00,14.3569794,35.24105002,14.3569794
 06/09  21:00:00,13.61264248,33.69105002,13.61264248
 06/09  22:00:00,13.27349304,32.59105002,13.27349304
 06/09  23:00:00,12.80625088,30.11605002,12.80625088
 06/09  24:00:00,12.06713359,27.50355002,12.06713359
 06/10  01:00:00,11.63021162,26.67855002,11.63021162
 06/10  02:00:00,11.83402193,26.67855002,11.83402193
 06/10  03:00:00,12.19965424,26.30355002,12.19965424
 06/10  04:00:00,12.78614515,25.01605002,12.78614515
 06/10  05:00:00,12.91209689,24.37855002,12.91209689
 06/10  06:00:00,12.27300144,24.06605002,12.27300144
 06/10  07:00:00,11.86639479,24.94105002,11.86639479
 06/10  08:00:00,13.0887075,27.95355002,13.0887075
 06/10  09:00:00,13.98901244,30.44105002,13.98901244
 06/10  10:00:00,14.46188458,32.45355002,14.46188458
 06/10  11:00:00,15.25659002,34.34105002,15.25659002
 06/10  12:00:00,15.73662168,36.04105002,15.73662168
 06/10  13:00:00,15.6961865,37.36605002,15.6961865
 06/10  14:00:00,16.00149915,38.09105002,16.00149915
 06/10  15:00:00,15.84310871,37.96605002,15.84310871
 06/10  16:00:00,15.9360594,38.46605002,15.9360594
 06/10  17:00:00,16.0348389,38.19105002,16.0348389
 06/10  18:00:00,15.89075176,38.09105002,15.89075176
 06/10  19:00:00,15.74228753,37.59105002,15.74228753
 06/10  20:00:00,15.21443939,35.80355002,15.21443939
 06/10  21:00:00,14.96910085,33.91605002,14.96910085
 06/10  22:00:00,14.7795279,32.59105002,14.7795279
 06/10  23:00:00,14.93051318,31.17855002,14.93051318
 06/10  24:00:00,15.14871189,30.20355002,15.14871189
 06/11  01:00:00,15.05921926,29.29105002,15.05921926
 06/11  02:00:00,14.52967026,28.19105002,14.52967026
 06/11  03:00:00,14.40275136,27.77855002,14.40275136
 06/11  04:00:00,13.63104281,27.09105002,13.63104281
 06/11  05:00:00,12.82361632,25.99105002,12.82361632
 06/11  06:00:00,12.6416587,25.57855002,12.6416587
 06/11  07:00:00,13.14483894,26.57855002,13.14483894
 06/11  08:00:00,13.96892975,28.24105002,13.96892975
 06/11  09:00:00,14.94818319,31.31605002,14.94818319
 06/11  10:00:00,15.68963833,34.15355002,15.68963833
 06/11  11:00:00,16.43016724,36.72855002,16.43016724
 06/11  12:00:00,16.8759377,38.09105002,16.8759377
 06/11  13:00:00,17.08158784,38.96605002,17.08158784
 06/11  14:00:00,17.01719144,40.12855002,17.01719144
 06/11  15:00:00,16.74842527,40.20355002,16.74842527
 06/11  16:00:00,17.39388933,41.04105002,17.39388933
 06/11  17:00:00,17.40435403,41.30355002,17.40435403
 06/11  18:00:00,17.1375858,41.07855002,17.1375858
 06/11  19:00:00,16.89016428,40.01605002,16.89016428
 06/11  20:00:00,16.24856084,38.37855002,16.24856084
 06/11  21:00:00,15.92396745,36.40355002,15.92396745
 06/11  22:00:00,15.89274939,34.51605002,15.89274939
 06/11  23:00:00,15.85298509,33.19105002,15.85298509
 06/11  24:00:00,16.11961894,32.40355002,16.11961894
 06/12  01:00:00,16.18610014,31.49105002,16.18610014
 06/12  02:00:00,15.24727103,29.70355002,15.24727103
 06/12  03:00:00,14.92212155,29.19105002,14.92212155
 06/12  04:00:00,14.69248137,28.37855002,14.69248137
 06/12  05:00:00,14.36661133,27.40355002,14.36661133
 06/12  06:00:00,14.36010166,26.86605002,14.36010166
 06/12  07:00:00,14.0718424,26.99105002,14.0718424
 06/12  08:00:00,14.17568834,28.55355002,14.17568834
 06/12  09:00:00,14.60417584,31.50355002,14.60417584
 06/12  10:00:00,15.45677246,34.52855002,15.45677246
 06/12  11:00:00,16.56982779,37.26605002,16.56982779
 06/12  12:00:00,17.20410401,39.71605002,17.20410401
 06/12  13:00:00,17.65580256,41.26605002,17.65580256
 06/12  14:00:00,17.63084003,42.36605002,17.63084003
 06/12  15:00:00,17.62059644,43.09105002,17.62059644
 06/12  16:00:00,17.84449239,42.96605002,17.84449239
 06/12  17:00:00,17.74848241,42.40355002,17.74848241
 06/12  18:00:00,17.21911354,41.86605002,17.21911354
 06/12  19:00:00,16.92055745,40.99105002,16.92055745
 06/12  20:00:00,16.88258463,39.51605002,16.88258463
 06/12  21:00:00,16.397727,37.50355002,16.397727
 06/12  22:00:00,16.1663372,35.24105002,16.1663372
 06/12  23:00:00,15.78359155,34.37855002,15.78359155
 06/12  24:00:00,15.68948961,32.69105002,15.68948961
 06/13  01:00:00,15.6546382,31.30355002,15.6546382
 06/13  02:00:00,15.34741,30.39105002,15.34741
 06/13  03:00:00,15.02991453,29.97855002,15.02991453
 06/13  04:00:00,14.81085905,29.29105002,14.81085905
 06/13  05:00:00,14.60843251,27.81605002,14.60843251
 06/13  06:00:00,14.1812845,26.86605002,14.1812845
 06/13  07:00:00,14.16051963,27.36605002,14.16051963
 06/13  08:00:00,14.76556734,28.77855002,14.76556734
 06/13  09:00:00,15.68903432,31.12855002,15.68903432
 06/13  10:00:00,16.73899517,33.92855002,16.73899517
 06/13  11:00:00,16.75506337,36.04105002,16.75506337
 06/13  12:00:00,17.01489861,37.67855002,17.01489861
 06/13  13:00:00,17.4595261,38.96605002,17.4595261
 06/13  14:00:00,17.57104813,40.44105002,17.57104813
 06/13  15:00:00,17.75408973,41.45355002,17.75408973
 06/13  16:00:00,17.93706256,41.30355002,17.93706256
 06/13  17:00:00,17.90161571,41.45355002,17.90161571
 06/13  18:00:00,17.77543244,40.99105002,17.77543244
 06/13  19:00:00,17.35261965,39.82855002,17.35261965
 06/13  20:00:00,17.08523958,38.37855002,17.08523958
 06/13  21:00:00,16.89734762,37.09105002,16.89734762
 06/13  22:00:00,16.61638826,35.24105002,16.61638826
 06/13  23:00:00,16.08416822,33.69105002,16.08416822
 06/13  24:00:00,15.80123072,32.59105002,15.80123072
 06/14  01:00:00,15.96569619,31.17855002,15.96569619
 06/14  02:00:00,15.43776509,30.57855002,15.43776509
 06/14  03:00:00,14.86855544,29.51605002,14.86855544
 06/14  04:00:00,14.72407652,28.19105002,14.72407652
 06/14  05:00:00,14.45837691,27.40355002,14.45837691
 06/14  06:00:00,14.34885417,27.86605002,14.34885417
 06/14  07:00:00,14.8007857,28.96605002,14.8007857
 06/14  08:00:00,15.54203428,30.12855002,15.54203428
 06/14  09:00:00,15.69834294,31.95355002,15.69834294
 06/14  10:00:00,16.20161351,34.52855002,16.20161351
 06/14  11:00:00,17.31223989,36.95355002,17.31223989
 06/14  12:00:00,18.14154959,38.46605002,18.14154959
 06/14  13:00:00,18.40036939,40.25355002,18.40036939
 06/14  14:00:00,18.57822299,41.45355002,18.57822299
 06/14  15:00:00,18.58339794,41.99105002,18.58339794
 06/14  16:00:00,18.77948694,42.17855002,18.77948694
 06/14  17:00:00,18.77270412,41.86605002,18.77270412
 06/14  18:00:00,19.17590907,41.67855002,19.17590907
 06/14  19:00:00,19.37657655,40.61605002,19.37657655
 06/14  20:00:00,19.14116594,39.29105002,19.14116594
 06/14  21:00:00,18.85672622,38.19105002,18.85672622
 06/14  22:00:00,18.71295394,36.71605002,18.71295394
 06/14  23:00:00,18.20629722,35.01605002,18.20629722
 06/14  24:00:00,18.00318466,33.69105002,18.00318466
 06/15  01:00:00,17.75770073,32.59105002,17.75770073
 06/15  02:00:00,17.37825006,31.86605002,17.37825006
 06/15  03:00:00,17.25487756,31.67855002,17.25487756
 06/15  04:00:00,17.17880577,30.24105002,17.17880577
 06/15  05:00:00,16.82062259,29.37855002,16.82062259
 06/15  06:00:00,16.58818794,28.69105002,16.58818794
 06/15  07:00:00,16.61892871,28.96605002,16.61892871
 06/15  08:00:00,17.2022591,30.81605002,17.2022591
 06/15  09:00:00,18.01837408,32.67855002,18.01837408
 06/15  10:00:00,18.73751873,34.71605002,18.73751873
 06/15  11:00:00,19.24916141,37.26605002,19.24916141
 06/15  12:00:00,19.7864524,38.96605002,19.7864524
 06/15  13:00:00,20.25182815,40.12855002,20.25182815
 06/15  14:00:00,20.07063458,41.26605002,20.07063458
 06/15  15:00:00,19.99175597,42.36605002,19.99175597
 06/15  16:00:00,19.6897931,42.09105002,19.6897931
 06/15  17:00:00,19.31307707,42.36605002,19.31307707
 06/15  18:00:00,19.01988251,42.40355002,19.01988251
 06/15  19:00:00,19.05776022,41.49105002,19.05776022
 06/15  20:00:00,18.80215157,40.01605002,18.80215157
 06/15  21:00:00,18.21694518,38.69105002,18.21694518
 06/15  22:00:00,17.6545186,37.27855002,17.6545186
 06/15  23:00:00,17.02210314,35.24105002,17.02210314
 06/15  24:00:00,16.57341978,34.06605002,16.57341978
 06/16  01:00:00,15.84325845,32.81605002,15.84325845
 06/16  02:00:00,15.72319318,31.49105002,15.72319318
 06/16  03:00:00,15.50728347,30.76605002,15.50728347
 06/16  04:00:00,15.14085358,29.82855002,15.14085358
 06/16  05:00:00,15.28210347,29.06605002,15.28210347
 06/16  06:00:00,14.74943435,28.50355002,14.74943435
 06/16  07:00:00,14.73421422,28.65355002,14.73421422
 06/16  08:00:00,15.46451782,30.62855002,15.46451782
 06/16  09:00:00,16.03663602,33.05355002,16.03663602
 06/16  10:00:00,16.60345083,35.62855002,16.60345083
 06/16  11:00:00,16.88299754,38.05355002,16.88299754
 06/16  12:00:00,17.23277594,39.56605002,17.23277594
 06/16  13:00:00,17.36620388,40.35355002,17.36620388
 06/16  14:00:00,17.57440305,40.57855002,17.57440305
 06/16  15:00:00,18.45856839,40.57855002,18.45856839
 06/16  16:00:00,19.17237384,41.57855002,19.17237384
 06/16  17:00:00,19.58897279,42.17855002,19.58897279
 06/16  18:00:00,19.57399236,41.86605002,19.57399236
 06/16  19:00:00,19.34638151,40.99105002,19.34638151
 06/16  20:00:00,19.38234886,38.82855002,19.38234886
 06/16  21:00:00,19.37460712,37.40355002,19.37460712
 06/16  22:00:00,19.12562399,36.17855002,19.12562399
 06/16  23:00:00,19.16596004,34.51605002,19.16596004
 06/16  24:00:00,18.56460399,35.25355002,18.56460399
 06/17  01:00:00,18.284701,36.76605002,18.284701
 06/17  02:00:00,18.92626899,34.74105002,18.92626899
 06/17  03:00:00,19.46511316,32.27855002,19.46511316
 06/17  04:00:00,19.0986985,31.30355002,19.0986985
 06/17  05:00:00,18.44956826,31.45355002,18.44956826
 06/17  06:00:00,18.43612431,31.30355002,18.43612431
 06/17  07:00:00,18.84365075,32.14105002,18.84365075
 06/17  08:00:00,19.17114312,32.77855002,19.17114312
 06/17  09:00:00,19.31456334,33.77855002,19.31456334
 06/17  10:00:00,19.58027232,36.12855002,19.58027232
 06/17  11:00:00,19.92149996,37.86605002,19.92149996
 06/17  12:00:00,20.06428811,39.34105002,20.06428811
 06/17  13:00:00,20.66611962,41.04105002,20.66611962
 06/17  14:00:00,21.0352772,41.67855002,21.0352772
 06/17  15:00:00,20.735388,41.99105002,20.735388
 06/17  16:00:00,20.75527102,42.55355002,20.75527102
 06/17  17:00:00,20.66883896,42.40355002,20.66883896
 06/17  18:00:00,20.60855854,41.86605002,20.60855854
 06/17  19:00:00,20.19611391,41.30355002,20.19611391
 06/17  20:00:00,18.87389918,40.01605002,18.87389918
 06/17  21:00:00,17.29178829,38.00355002,17.29178829
 06/17  22:00:00,16.60524155,35.80355002,16.60524155
 06/17  23:00:00,16.12271278,34.29105002,16.12271278
 06/17  24:00:00,15.8593455,33.19105002,15.8593455
 06/18  01:00:00,15.76823042,32.09105002,15.76823042
 06/18  02:00:00,15.38898815,31.67855002,15.38898815
 06/18  03:00:00,15.04055219,30.61605002,15.04055219
 06/18  04:00:00,15.00795315,29.60355002,15.00795315
 06/18  05:00:00,14.83483935,28.37855002,14.83483935
 06/18  06:00:00,14.58611513,27.40355002,14.58611513
 06/18  07:00:00,14.84339032,27.86605002,14.84339032
 06/18  08:00:00,15.42800157,30.02855002,15.42800157
 06/18  09:00:00,16.70426715,32.82855002,16.70426715
 06/18  10:00:00,17.44450348,34.94105002,17.44450348
 06/18  11:00:00,17.84383171,37.26605002,17.84383171
 06/18  12:00:00,18.0103857,38.65355002,18.0103857
 06/18  13:00:00,18.32325336,39.94105002,18.32325336
 06/18  14:00:00,18.42508371,40.89105002,18.42508371
 06/18  15:00:00,18.36940457,41.07855002,18.36940457
 06/18  16:00:00,18.55540884,41.45355002,18.55540884
 06/18  17:00:00,18.47150576,41.30355002,18.47150576
 06/18  18:00:00,18.00398053,40.39105002,18.00398053
 06/18  19:00:00,17.60221102,39.60355002,17.60221102
 06/18  20:00:00,16.97531965,38.37855002,16.97531965
 06/18  21:00:00,16.54547211,36.71605002,16.54547211
 06/18  22:00:00,16.10429527,34.70355002,16.10429527
 06/18  23:00:00,15.12293711,33.19105002,15.12293711
 06/18  24:00:00,14.43272481,31.40355002,14.43272481
 06/19  01:00:00,13.98900417,29.82855002,13.98900417
 06/19  02:00:00,13.81900245,29.37855002,13.81900245
 06/19  03:00:00,14.10250937,28.37855002,14.10250937
 06/19  04:00:00,13.79955922,27.09105002,13.79955922
 06/19  05:00:00,13.08900429,25.99105002,13.08900429
 06/19  06:00:00,12.83484645,25.20355002,12.83484645
 06/19  07:00:00,13.21579994,26.35355002,13.21579994
 06/19  08:00:00,13.69210522,28.55355002,13.69210522
 06/19  09:00:00,14.34676338,30.81605002,14.34676338
 06/19  10:00:00,15.05478403,33.05355002,15.05478403
 06/19  11:00:00,15.83123374,35.25355002,15.83123374
 06/19  12:00:00,16.26577128,37.14105002,16.26577128
 06/19  13:00:00,16.66585428,38.46605002,16.66585428
 06/19  14:00:00,17.04503136,40.25355002,17.04503136
 06/19  15:00:00,16.85942956,41.07855002,16.85942956
 06/19  16:00:00,17.27436698,41.76605002,17.27436698
 06/19  17:00:00,17.82975514,41.49105002,17.82975514
 06/19  18:00:00,17.59577632,40.39105002,17.59577632
 06/19  19:00:00,17.28366044,39.29105002,17.28366044
 06/19  20:00:00,16.89825662,37.81605002,16.89825662
 06/19  21:00:00,16.54790362,36.49105002,16.54790362
 06/19  22:00:00,16.28784489,34.70355002,16.28784489
 06/19  23:00:00,15.7299183,32.81605002,15.7299183
 06/19  24:00:00,14.9374484,31.86605002,14.9374484
 06/20  01:00:00,14.39842968,30.99105002,14.39842968
 06/20  02:00:00,14.29600109,29.82855002,14.29600109
 06/20  03:00:00,14.13458192,28.37855002,14.13458192
 06/20  04:00:00,14.12088633,27.09105002,14.12088633
 06/20  05:00:00,13.4542601,25.99105002,13.4542601
 06/20  06:00:00,13.03580866,25.20355002,13.03580866
 06/20  07:00:00,13.49210531,26.04105002,13.49210531
 06/20  08:00:00,14.57098786,28.36605002,14.57098786
 06/20  09:00:00,15.4837603,30.81605002,15.4837603
 06/20  10:00:00,16.20877422,33.05355002,16.20877422
 06/20  11:00:00,16.50506529,35.62855002,16.50506529
 06/20  12:00:00,16.99308631,37.67855002,16.99308631
 06/20  13:00:00,16.90179133,39.34105002,16.90179133
 06/20  14:00:00,17.20350689,40.66605002,17.20350689
 06/20  15:00:00,17.46536874,41.45355002,17.46536874
 06/20  16:00:00,17.49672751,41.30355002,17.49672751
 06/20  17:00:00,17.80368942,41.07855002,17.80368942
 06/20  18:00:00,17.54442335,40.76605002,17.54442335
 06/20  19:00:00,16.78431654,39.51605002,16.78431654
 06/20  20:00:00,15.95860605,37.81605002,15.95860605
 06/20  21:00:00,15.58911815,36.17855002,15.58911815
 06/20  22:00:00,15.37069059,34.14105002,15.37069059
 06/20  23:00:00,15.07442088,32.96605002,15.07442088
 06/20  24:00:00,14.54374344,31.40355002,14.54374344
 06/21  01:00:00,14.21587553,30.20355002,14.21587553
 06/21  02:00:00,14.07951943,29.29105002,14.07951943
 06/21  03:00:00,13.78416882,28.50355002,13.78416882
 06/21  04:00:00,13.64944343,27.59105002,13.64944343
 06/21  05:00:00,13.84974454,26.86605002,13.84974454
 06/21  06:00:00,13.59128189,26.30355002,13.59128189
 06/21  07:00:00,13.34424821,26.45355002,13.34424821
 06/21  08:00:00,13.68544347,27.67855002,13.68544347
 06/21  09:00:00,14.15801051,29.71605002,14.15801051
 06/21  10:00:00,14.91410466,32.26605002,14.91410466
 06/21  11:00:00,15.87147577,34.71605002,15.87147577
 06/21  12:00:00,16.75168163,36.95355002,16.75168163
 06/21  13:00:00,16.5393165,38.09105002,16.5393165
 06/21  14:00:00,16.73178185,39.34105002,16.73178185
 06/21  15:00:00,17.7158864,40.35355002,17.7158864
 06/21  16:00:00,17.86970975,40.57855002,17.86970975
 06/21  17:00:00,18.12430065,40.89105002,18.12430065
 06/21  18:00:00,17.89945475,39.70355002,17.89945475
 06/21  19:00:00,17.18496772,38.50355002,17.18496772
 06/21  20:00:00,16.85102434,37.27855002,16.85102434
 06/21  21:00:00,16.81535277,35.61605002,16.81535277
 06/21  22:00:00,16.37925044,33.60355002,16.37925044
 06/21  23:00:00,15.53105904,32.09105002,15.53105904
 06/21  24:00:00,14.78308638,30.99105002,14.78308638
 06/22  01:00:00,14.24997023,29.82855002,14.24997023
 06/22  02:00:00,13.95632945,28.69105002,13.95632945
 06/22  03:00:00,13.31249808,27.59105002,13.31249808
 06/22  04:00:00,13.02393914,26.17855002,13.02393914
 06/22  05:00:00,13.03606429,25.57855002,13.03606429
 06/22  06:00:00,13.22279838,26.26605002,13.22279838
 06/22  07:00:00,13.25581894,26.99105002,13.25581894
 06/22  08:00:00,13.5777129,28.24105002,13.5777129
 06/22  09:00:00,14.34611505,30.62855002,14.34611505
 06/22  10:00:00,15.06112595,33.74105002,15.06112595
 06/22  11:00:00,16.06241939,35.35355002,16.06241939
 06/22  12:00:00,16.46422429,36.57855002,16.46422429
 06/22  13:00:00,16.58955131,37.55355002,16.58955131
 06/22  14:00:00,17.05320112,38.46605002,17.05320112
 06/22  15:00:00,17.5557321,39.94105002,17.5557321
 06/22  16:00:00,17.34774079,39.82855002,17.34774079
 06/22  17:00:00,17.48898575,40.12855002,17.48898575
 06/22  18:00:00,18.05372678,39.82855002,18.05372678
 06/22  19:00:00,17.8730888,38.69105002,17.8730888
 06/22  20:00:00,16.91120034,36.90355002,16.91120034
 06/22  21:00:00,15.69100877,35.39105002,15.69100877
 06/22  22:00:00,16.01540626,34.60355002,16.01540626
 06/22  23:00:00,16.10153749,34.06605002,16.10153749
 06/22  24:00:00,15.66699657,33.50355002,15.66699657
 06/23  01:00:00,15.49918051,32.59105002,15.49918051
 06/23  02:00:00,15.45834846,31.86605002,15.45834846
 06/23  03:00:00,15.22609645,31.30355002,15.22609645
 06/23  04:00:00,14.61094907,30.01605002,14.61094907
 06/23  05:00:00,14.13111294,29.06605002,14.13111294
 06/23  06:00:00,13.94052238,28.50355002,13.94052238
 06/23  07:00:00,14.12407365,28.65355002,14.12407365
 06/23  08:00:00,14.63938596,30.25355002,14.63938596
 06/23  09:00:00,15.87785851,33.14105002,15.87785851
 06/23  10:00:00,16.70860158,35.81605002,16.70860158
 06/23  11:00:00,17.18441248,37.36605002,17.18441248
 06/23  12:00:00,17.99633646,38.46605002,17.99633646
 06/23  13:00:00,18.46242423,39.94105002,18.46242423
 06/23  14:00:00,18.42508371,40.89105002,18.42508371
 06/23  15:00:00,18.55540884,41.45355002,18.55540884
 06/23  16:00:00,18.82095664,41.99105002,18.82095664
 06/23  17:00:00,18.65129221,42.17855002,18.65129221
 06/23  18:00:00,19.26863883,42.17855002,19.26863883
