Date/Time,ZONE 1:Zone Measured Air Temperature [C](TimeStep),ZONE 2:Zone Measured Air Temperature [C](TimeStep),ZONE 3:Zone Measured Air Temperature [C](TimeStep),ZONE 4:Zone Measured Air Temperature [C](TimeStep)
 09/22  04:20:00,14.9295419,15.32496364,15.0844808,15.39557978
 09/22  04:30:00,14.92184607,15.31128639,15.0716469,15.38200929
 09/22  04:40:00,14.91430762,15.29821935,15.05922272,15.36873208
 09/22  04:50:00,14.90688184,15.28569104,15.04717477,15.35573118
 09/22  05:00:00,14.89953851,15.27363884,15.03547254,15.34299069
 09/22  05:10:00,14.8922075,15.26196437,15.02407656,15.33048763
 09/22  05:20:00,14.88485494,15.25058313,15.01295157,15.31820094
 09/22  05:30:00,14.87748497,15.23943479,15.00207023,15.30611424
 09/22  05:40:00,14.87011528,15.22849053,14.99141147,15.2942128
 09/22  05:50:00,14.86319859,15.21873223,14.98104369,15.28254896
 09/22  06:00:00,14.85683603,15.21033478,14.97100362,15.27114607
 09/22  06:10:00,14.90800543,15.22068135,14.97147325,15.26800706
 09/22  06:20:00,14.97621012,15.24221782,14.97862317,15.27023245
 09/22  06:30:00,15.03096456,15.26688291,14.98811254,15.27449181
 09/22  06:40:00,15.06686621,15.29073951,14.99786184,15.27917696
 09/22  06:50:00,15.0902096,15.31286524,15.00736325,15.28387905
 09/22  07:00:00,15.10784195,15.33353217,15.01670205,15.28864387
 09/22  07:10:00,15.12292723,15.35304624,15.02595544,15.29352292
 09/22  07:20:00,15.13654307,15.37142629,15.03514084,15.29852484
 09/22  07:30:00,15.14920754,15.3888731,15.04429836,15.30367029
 09/22  07:40:00,15.16237174,15.40698601,15.05375169,15.30917072
 09/22  07:50:00,15.17731564,15.42726318,15.06383959,15.31525281
 09/22  08:00:00,15.19424763,15.45022436,15.07474605,15.32204424
 09/22  08:10:00,15.21702325,15.47707023,15.08724702,15.33007707
 09/22  08:20:00,15.2466814,15.50881981,15.1019249,15.33976359
 09/22  08:30:00,15.28166747,15.54547251,15.11895999,15.35125282
 09/22  08:40:00,15.3185307,15.58507447,15.13788835,15.36426047
 09/22  08:50:00,15.3544664,15.62554717,15.15816266,15.37843852
 09/22  09:00:00,15.3888663,15.66598881,15.17952086,15.39362262
 09/22  09:10:00,15.41542334,15.70538912,15.20029633,15.4090772
 09/22  09:20:00,15.43642904,15.74316092,15.22050339,15.42463074
 09/22  09:30:00,15.45600007,15.77871946,15.2402934,15.44019442
 09/22  09:40:00,15.47654448,15.81253174,15.25999852,15.45590092
 09/22  09:50:00,15.49881731,15.84518526,15.27983222,15.47187159
 09/22  10:00:00,15.52269944,15.87707352,15.2998844,15.4881701
 09/22  10:10:00,15.55339663,15.90989973,15.32098109,15.50536193
 09/22  10:20:00,15.58930492,15.94459102,15.34358907,15.52377674
 09/22  10:30:00,15.62902862,15.9813293,15.36780965,15.54350006
 09/22  10:40:00,15.67156441,16.02006123,15.39360966,15.56452515
 09/22  10:50:00,15.71621221,16.06065882,15.42092074,15.58681838
 09/22  11:00:00,15.76249556,16.10298903,15.44967721,15.61034472
 09/22  11:10:00,15.79991495,16.14399615,15.47825252,15.63401091
 09/22  11:20:00,15.82547315,16.18116684,15.50568849,15.65715256
 09/22  11:30:00,15.8418919,16.21415396,15.53174882,15.67957849
 09/22  11:40:00,15.85314196,16.24418595,15.55656308,15.70134163
 09/22  11:50:00,15.86195705,16.27197422,15.58032565,15.72254236
 09/22  12:00:00,15.86963604,16.29789832,15.60319332,15.74326072
 09/22  12:10:00,15.87827549,16.32264231,15.62552293,15.76371693
 09/22  12:20:00,15.88854834,16.34665642,15.64754521,15.78405224
 09/22  12:30:00,15.90016307,16.37016317,15.66955556,15.80432845
 09/22  12:40:00,15.91385913,16.39397327,15.69186817,15.82481052
 09/22  12:50:00,15.92935156,16.41830887,15.71455531,15.84560046
 09/22  13:00:00,15.94666441,16.44363465,15.73774202,15.86683194
 09/22  13:10:00,15.97204001,16.47186815,15.76249388,15.88922848
 09/22  13:20:00,16.00662374,16.50393614,15.78940965,15.91319339
 09/22  13:30:00,16.04861223,16.54031632,15.81874396,15.93891986
 09/22  13:40:00,16.09317953,16.5793308,15.85003933,15.9659676
 09/22  13:50:00,16.13654853,16.61902913,15.88272323,15.99383382
 09/22  14:00:00,16.17792976,16.65856998,15.91650706,16.02228168
 09/22  14:10:00,16.19734313,16.69162664,15.94801311,16.04903761
 09/22  14:20:00,16.18961346,16.71440731,15.97513917,16.07267041
 09/22  14:30:00,16.16083645,16.72627843,15.99728663,16.09276109
 09/22  14:40:00,16.12059185,16.72909928,16.01484109,16.10962835
 09/22  14:50:00,16.07553088,16.72474462,16.02829558,16.12364368
 09/22  15:00:00,16.02857358,16.71449956,16.03800345,16.13505596
 09/22  15:10:00,15.99628951,16.7038277,16.04669139,16.14569546
 09/22  15:20:00,15.9828246,16.69571339,16.05597863,16.1566443
 09/22  15:30:00,15.98355925,16.69087756,16.0663553,16.1682383
 09/22  15:40:00,15.99203794,16.6887756,16.07772829,16.1804055
 09/22  15:50:00,16.00385138,16.68874191,16.08989817,16.19300764
 09/22  16:00:00,16.01688817,16.69019164,16.10268339,16.20591947
 09/22  16:10:00,16.029032,16.69240637,16.1157419,16.21891751
 09/22  16:20:00,16.03985763,16.69498194,16.12886867,16.23187052
 09/22  16:30:00,16.04978782,16.69775082,16.14197714,16.24472475
 09/22  16:40:00,16.05929213,16.70067676,16.1550433,16.25746971
 09/22  16:50:00,16.06865458,16.70379018,16.16806303,16.27010811
 09/22  17:00:00,16.07789323,16.70697553,16.18100339,16.28261776
 09/22  17:10:00,16.0817189,16.70852174,16.19299118,16.29441136
 09/22  17:20:00,16.07867981,16.70753004,16.20350418,16.30513607
 09/22  17:30:00,16.07013574,16.70382366,16.21237127,16.31467009
 09/22  17:40:00,16.05807127,16.6976386,16.21961357,16.32302316
 09/22  17:50:00,16.04357569,16.68902193,16.22525742,16.33020407
 09/22  18:00:00,16.02763817,16.67833513,16.22939453,16.33627613
 09/22  18:10:00,16.00866923,16.66533118,16.23176947,16.3410698
 09/22  18:20:00,15.98630236,16.64991141,16.2322352,16.34448461
 09/22  18:30:00,15.96117883,16.63217031,16.23077505,16.34650512
 09/22  18:40:00,15.93409607,16.61228205,16.22743027,16.34715556
 09/22  18:50:00,15.9055993,16.59042184,16.22225916,16.34646662
 09/22  19:00:00,15.87596486,16.56673921,16.21530864,16.34446912
 09/22  19:10:00,15.80006568,16.52867513,16.1989999,16.33583425
 09/22  19:20:00,15.71258866,16.48493743,16.1772569,16.32324597
 09/22  19:30:00,15.64860296,16.44251262,16.15396244,16.30938754
 09/22  19:40:00,15.60893809,16.40329321,16.1308308,16.29545438
 09/22  19:50:00,15.58310364,16.3670029,16.10819791,16.28169161
 09/22  20:00:00,15.56259298,16.3329361,16.08592477,16.26801463
 09/22  20:10:00,15.54287936,16.30034266,16.06371663,16.25423102
 09/22  20:20:00,15.52275252,16.26877972,16.04139149,16.24022318
 09/22  20:30:00,15.50229866,16.23801858,16.01886929,16.22594126
 09/22  20:40:00,15.48172906,16.20792071,15.99611629,16.21136607
 09/22  20:50:00,15.46107734,16.17837426,15.97349221,16.19648655
 09/22  21:00:00,15.44026319,16.14927559,15.95102132,16.18129213
 09/22  21:10:00,15.41979334,16.12072326,15.92873179,16.16584465
 09/22  21:20:00,15.39974614,16.09273251,15.9066047,16.15017628
 09/22  21:30:00,15.37989982,16.06523722,15.8845949,16.13428849
 09/22  21:40:00,15.36000555,16.03814243,15.86265263,16.11816953
 09/22  21:50:00,15.33990444,16.01135654,15.84073299,16.10180579
 09/22  22:00:00,15.31952298,15.98480134,15.81879757,16.08518564
 09/22  22:10:00,15.17523991,15.92076133,15.77316493,16.05125785
 09/22  22:20:00,15.00387578,15.83640826,15.71361851,16.00668364
 09/22  22:30:00,14.87210266,15.74957055,15.65077365,15.95886788
 09/22  22:40:00,14.78631304,15.66791853,15.58946431,15.91126694
 09/22  22:50:00,14.72803424,15.59254721,15.53067385,15.86467815
 09/22  23:00:00,14.68051061,15.52228438,15.47400517,15.81892798
 09/22  23:10:00,14.64952157,15.45966283,15.42123384,15.77529459
 09/22  23:20:00,14.63561648,15.40582801,15.37330877,15.73451794
 09/22  23:30:00,14.63383529,15.36040505,15.33026137,15.69672904
 09/22  23:40:00,14.63880598,15.32238155,15.29171411,15.66177723
 09/22  23:50:00,14.64709376,15.29071869,15.25722238,15.62945263
 09/22  24:00:00,14.65712073,15.26453392,15.22639564,15.59956698
 09/23  00:10:00,14.66136154,15.24119472,15.19774907,15.57117644
 09/23  00:20:00,14.65822652,15.21910422,15.17035108,15.54368354
 09/23  00:30:00,14.64999428,15.19768525,15.14383819,15.51685637
 09/23  00:40:00,14.63928236,15.17682702,15.11811209,15.4906347
 09/23  00:50:00,14.62763715,15.15652856,15.09314136,15.46500183
 09/23  01:00:00,14.61565504,15.13677449,15.06889076,15.43993845
 09/23  01:10:00,14.59656835,15.11558595,15.04415201,15.41462891
 09/23  01:20:00,14.56904849,15.09188498,15.01821542,15.3885766
 09/23  01:30:00,14.53554843,15.06553808,14.99091042,15.36163832
 09/23  01:40:00,14.49885246,15.03682347,14.9623132,15.33383623
 09/23  01:50:00,14.46064698,15.00608109,14.93255153,15.30523101
 09/23  02:00:00,14.42162725,14.97359257,14.90173496,15.27587564
 09/23  02:10:00,14.38320461,14.93994743,14.87015898,15.24595258
 09/23  02:20:00,14.34567127,14.90550671,14.83800654,15.21557449
 09/23  02:30:00,14.30866067,14.87042576,14.80536041,15.18479067
 09/23  02:40:00,14.27176228,14.83476717,14.77224887,15.15361562
 09/23  02:50:00,14.23474785,14.79856547,14.7386926,15.12205952
 09/23  03:00:00,14.19754193,14.76186335,14.70470652,15.09012918
 09/23  03:10:00,14.15897122,14.72440129,14.67012149,15.0577072
 09/23  03:20:00,14.11881409,14.68605878,14.63484592,15.02472618
 09/23  03:30:00,14.07748048,14.64685625,14.59888049,14.99117962
 09/23  03:40:00,14.03542921,14.60687186,14.56225835,14.95708326
 09/23  03:50:00,13.99293406,14.56618804,14.52502415,14.92246164
 09/23  04:00:00,13.9501053,14.52487396,14.48721197,14.8873334
 09/23  04:10:00,13.91385197,14.48484076,14.44999567,14.85249247
 09/23  04:20:00,13.88553459,14.44710917,14.41404628,14.81841048
 09/23  04:30:00,13.86275695,14.41179314,14.37950378,14.78521032
 09/23  04:40:00,13.84280507,14.37861655,14.34626872,14.75285385
 09/23  04:50:00,13.82404958,14.34724784,14.31419454,14.72126714
 09/23  05:00:00,13.8058315,14.31741335,14.28315535,14.69038541
 09/23  05:10:00,13.78800031,14.28891246,14.25305752,14.66016133
 09/23  05:20:00,13.77050472,14.26158345,14.22382353,14.63055566
 09/23  05:30:00,13.75328075,14.23528702,14.19538408,14.60153273
 09/23  05:40:00,13.73625914,14.20990075,14.16767579,14.57305906
 09/23  05:50:00,13.71993056,14.18754587,14.14073781,14.54516904
 09/23  06:00:00,13.70451683,14.16879898,14.11457967,14.51787717
 09/23  06:10:00,13.83055691,14.19331489,14.11446111,14.50979642
 09/23  06:20:00,14.00321726,14.24567655,14.13159678,14.51472886
 09/23  06:30:00,14.14877179,14.30864838,14.15566778,14.52528028
 09/23  06:40:00,14.25284891,14.37405928,14.18172066,14.53787222
 09/23  06:50:00,14.32942813,14.44006114,14.20855919,14.55160982
 09/23  07:00:00,14.39417692,14.50712062,14.2363935,14.56661127
 09/23  07:10:00,14.46309846,14.57789546,14.26679218,14.58393419
 09/23  07:20:00,14.54097891,14.6538567,14.30068714,14.60422622
 09/23  07:30:00,14.62612026,14.73530005,14.33835187,14.62770143
 09/23  07:40:00,14.71542447,14.82159657,14.3796813,14.65432108
 09/23  07:50:00,14.80689507,14.91209087,14.42451354,14.68400587
 09/23  08:00:00,14.89979428,15.00633743,14.47272764,14.71670122
 09/23  08:10:00,14.98688426,15.10210369,14.52310917,14.75160998
 09/23  08:20:00,15.06653608,15.19815275,14.57495773,14.78826558
 09/23  08:30:00,15.1476568,15.29417646,14.62809711,14.82654533
 09/23  08:40:00,15.23202515,15.3901585,14.6825428,14.86645404
 09/23  08:50:00,15.31868041,15.48620163,14.73836793,14.90803701
 09/23  09:00:00,15.40019966,15.58243696,14.79564486,14.95134129
 09/23  09:10:00,15.42876499,15.66798562,14.8454242,14.99057845
 09/23  09:20:00,15.43497866,15.74631445,14.89045253,15.02735653
 09/23  09:30:00,15.44574444,15.82189916,14.93421569,15.06381346
 09/23  09:40:00,15.4685352,15.89695423,14.97838384,15.10098797
 09/23  09:50:00,15.5005355,15.97209574,15.02338874,15.13915949
 09/23  10:00:00,15.53746266,16.04733185,15.06921643,15.1783305
 09/23  10:10:00,15.57711234,16.12268077,15.11583839,15.21849224
 09/23  10:20:00,15.61868611,16.19815911,15.16324794,15.25964537
 09/23  10:30:00,15.66196327,16.27236259,15.21145233,15.30179599
 09/23  10:40:00,15.70655694,16.34504544,15.26033263,15.34486241
 09/23  10:50:00,15.75234566,16.41647049,15.30984218,15.38880833
 09/23  11:00:00,15.79915984,16.48681749,15.35992601,15.43358949
 09/23  11:10:00,15.84504263,16.55565086,15.41025322,15.47897417
 09/23  11:20:00,15.88953856,16.62274292,15.46061927,15.52481
 09/23  11:30:00,15.93322763,16.6881078,15.51095224,15.57102966
 09/23  11:40:00,15.97701133,16.75212908,15.56138241,15.6177004
 09/23  11:50:00,16.02118556,16.8153372,15.61202447,15.66488008
 09/23  12:00:00,16.06545533,16.87816872,15.66293625,15.71258956
 09/23  12:10:00,16.10617103,16.93984552,15.71359838,15.7604602
 09/23  12:20:00,16.14238408,16.99993023,15.76369893,15.8082563
 09/23  12:30:00,16.1751236,17.05840786,15.813163,15.85589749
 09/23  12:40:00,16.2057552,17.11544474,15.86202527,15.90337664
 09/23  12:50:00,16.23520869,17.17122996,15.91033625,15.95069867
 09/23  13:00:00,16.26394415,17.22589744,15.95813713,15.99786411
 09/23  13:10:00,16.29569647,17.28053849,16.00598752,16.04522422
 09/23  13:20:00,16.33160556,17.33574567,16.05421409,16.09298191
 09/23  13:30:00,16.37050118,17.39135366,16.102823,16.1411298
 09/23  13:40:00,16.41162787,17.44776146,16.15197562,16.18976641
 09/23  13:50:00,16.45423191,17.50501339,16.20170456,16.23890548
 09/23  14:00:00,16.49765892,17.56296544,16.25216716,16.28850925
 09/23  14:10:00,16.5416412,17.62136926,16.30340246,16.33851852
 09/23  14:20:00,16.58632873,17.67991764,16.35536449,16.38886919
 09/23  14:30:00,16.63170402,17.73827219,16.40796474,16.43948779
 09/23  14:40:00,16.67723756,17.79577708,16.46104994,16.4902085
 09/23  14:50:00,16.72250783,17.85191248,16.5144987,16.5409024
 09/23  15:00:00,16.76740869,17.90637191,16.56822924,16.59148848
 09/23  15:10:00,16.80709324,17.95758163,16.62141052,16.64139563
 09/23  15:20:00,16.84025299,18.00468811,16.67353896,16.69027498
 09/23  15:30:00,16.86839067,18.04761651,16.7244546,16.73800738
 09/23  15:40:00,16.89291649,18.08651076,16.77412153,16.78454454
 09/23  15:50:00,16.91417949,18.12246343,16.82255612,16.82988026
 09/23  16:00:00,16.93255163,18.15585153,16.86978857,16.87402654
 09/23  16:10:00,16.94508169,18.18567707,16.91525365,16.91660113
 09/23  16:20:00,16.95243428,18.21136459,16.95862356,16.95738331
 09/23  16:30:00,16.95696689,18.23292142,16.99983236,16.99633015
 09/23  16:40:00,16.96046136,18.250542,17.03890261,17.03345004
 09/23  16:50:00,16.96366171,18.26450712,17.07590188,17.06879094
 09/23  17:00:00,16.966602,18.27496131,17.110913,17.10263097
 09/23  17:10:00,16.97428268,18.28366128,17.14482994,17.13561409
 09/23  17:20:00,16.98798012,18.29192773,17.17822382,17.16810679
 09/23  17:30:00,17.00614469,18.3003267,17.21129091,17.20022002
 09/23  17:40:00,17.02679782,18.30898352,17.24405459,17.23195822
 09/23  17:50:00,17.04833217,18.31763089,17.27645865,17.26327976
 09/23  18:00:00,17.07036035,18.32632442,17.30851014,17.29418886
 09/23  18:10:00,17.08611433,18.33324152,17.33916434,17.32398313
 09/23  18:20:00,17.09367454,18.33736527,17.36779732,17.35223432
 09/23  18:30:00,17.09473098,18.33853364,17.39423722,17.37881303
 09/23  18:40:00,17.09161028,18.3369599,17.41852169,17.40373086
 09/23  18:50:00,17.08588928,18.33291822,17.44073327,17.42703251
 09/23  19:00:00,17.07832607,18.32663605,17.46094036,17.4487565
 09/23  19:10:00,17.12104519,18.32634536,17.48635048,17.47377294
 09/23  19:20:00,17.17791879,18.32953395,17.51451843,17.50049887
 09/23  19:30:00,17.22160361,18.33307512,17.5425591,17.52703462
 09/23  19:40:00,17.24737507,18.33549651,17.56910429,17.55247085
 09/23  19:50:00,17.26098289,18.33650231,17.59383888,17.57658979
 09/23  20:00:00,17.26855543,18.33623049,17.61683851,17.5994324
 09/23  20:10:00,17.25456952,18.32967581,17.63518267,17.61902293
 09/23  20:20:00,17.21560853,18.31415725,17.64715536,17.63416547
 09/23  20:30:00,17.15766901,18.28940438,17.65235908,17.64453133
 09/23  20:40:00,17.08803742,18.25619402,17.65100521,17.65019797
 09/23  20:50:00,17.01154627,18.21546179,17.64343833,17.65133799
 09/23  21:00:00,16.93053551,18.16799764,17.62996454,17.64810568
 09/23  21:10:00,16.86164343,18.1187402,17.61337477,17.64233663
 09/23  21:20:00,16.8091158,18.0705331,17.59538415,17.63517516
 09/23  21:30:00,16.76846739,18.02491641,17.57655497,17.62701176
 09/23  21:40:00,16.73393861,17.98189823,17.55691345,17.61788311
 09/23  21:50:00,16.7017831,17.94095048,17.536359,17.6077393
 09/23  22:00:00,16.67030275,17.90154857,17.51481294,17.59654162
 09/23  22:10:00,16.57219055,17.83782608,17.47697104,17.5736235
 09/23  22:20:00,16.47039116,17.76642463,17.43173617,17.54490729
 09/23  22:30:00,16.40518273,17.70182867,17.38745622,17.51637261
 09/23  22:40:00,16.37877271,17.64903253,17.34760635,17.49055281
 09/23  22:50:00,16.37861025,17.60672234,17.31265597,17.46784507
 09/23  23:00:00,16.39120205,17.57269444,17.28207704,17.44793014
 09/23  23:10:00,16.39515453,17.54160719,17.25300581,17.42890807
 09/23  23:20:00,16.38481429,17.51043619,17.2236987,17.4096153
 09/23  23:30:00,16.36419966,17.47828075,17.1935737,17.38966015
 09/23  23:40:00,16.3385202,17.4451755,17.16259368,17.36900757
 09/23  23:50:00,16.31082463,17.41132457,17.13084356,17.34771298
 09/23  24:00:00,16.28219607,17.37688101,17.09839448,17.32581664
 09/24  00:10:00,16.25396666,17.34223201,17.06546922,17.3034676
 09/24  00:20:00,16.22636088,17.30757038,17.03219068,17.28074825
 09/24  00:30:00,16.1990146,17.27292292,16.99859011,17.25767973
 09/24  00:40:00,16.17154819,17.23825032,16.96465905,17.23425672
 09/24  00:50:00,16.14376064,17.20350591,16.9303839,17.2104705
 09/24  01:00:00,16.11559228,17.16865369,16.89624977,17.1863139
 09/24  01:10:00,16.08591693,17.13335649,16.8621632,17.16165737
 09/24  01:20:00,16.05452082,17.09743656,16.82795368,17.13642202
 09/24  01:30:00,16.02180472,17.06085684,16.79352405,17.11059144
 09/24  01:40:00,15.98820479,17.02366169,16.75882978,17.08417234
 09/24  01:50:00,15.95402211,16.98589843,16.72385832,17.0571813
 09/24  02:00:00,15.91935505,16.94761419,16.68859866,17.02962988
 09/24  02:10:00,15.87853678,16.90729049,16.65209287,17.00088451
 09/24  02:20:00,15.8304824,16.86414637,16.61379748,16.97057606
 09/24  02:30:00,15.77721802,16.81814879,16.5736089,16.93862323
 09/24  02:40:00,15.72102045,16.769581,16.53162216,16.90507749
 09/24  02:50:00,15.66325422,16.71876485,16.48797131,16.87001929
 09/24  03:00:00,15.60447268,16.66596792,16.442773,16.83352079
 09/24  03:10:00,15.54482137,16.61140442,16.39611859,16.79564013
 09/24  03:20:00,15.48435684,16.55524904,16.34808544,16.75642795
 09/24  03:30:00,15.4231385,16.49764958,16.29874314,16.71593104
 09/24  03:40:00,15.36122792,16.43873455,16.24815586,16.67419362
 09/24  03:50:00,15.2986756,16.37861706,16.19638302,16.63125769
 09/24  04:00:00,15.23551771,16.31739703,16.14347957,16.58716311
 09/24  04:10:00,15.17855302,16.25694028,16.09063109,16.54271648
 09/24  04:20:00,15.12908128,16.19824008,16.0385229,16.49840437
 09/24  04:30:00,15.08471233,16.14142177,15.98731172,16.45436704
 09/24  04:40:00,15.04277292,16.08623781,15.93691525,16.41058431
 09/24  04:50:00,15.00167651,16.03238745,15.88720311,16.36699952
 09/24  05:00:00,14.96079473,15.97962457,15.83806429,16.32356409
 09/24  05:10:00,14.91896845,15.92759778,15.78925643,16.28013674
 09/24  05:20:00,14.87597359,15.87607185,15.74062341,16.23662882
 09/24  05:30:00,14.83212812,15.82492937,15.69209244,16.1930038
 09/24  05:40:00,14.78777896,15.77410324,15.6436303,16.14924956
 09/24  05:50:00,14.74362076,15.72538458,15.59530018,16.10541838
 09/24  06:00:00,14.69999528,15.67941381,15.54714621,16.06154986
 09/24  06:10:00,14.84822235,15.69357501,15.5351872,16.0440034
 09/24  06:20:00,15.07065077,15.74867128,15.54869747,16.04526279
 09/24  06:30:00,15.26948151,15.82120781,15.57393802,16.05556617
 09/24  06:40:00,15.42172344,15.89961585,15.604036,16.07001981
 09/24  06:50:00,15.54211645,15.98090281,15.63710654,16.08727256
 09/24  07:00:00,15.64910184,16.06530721,15.67318643,16.10734321
 09/24  07:10:00,15.74960697,16.1525608,15.71206537,16.13010178
 09/24  07:20:00,15.84664997,16.24273521,15.75366483,16.15550189
 09/24  07:30:00,15.94185049,16.33577057,15.79795433,16.18352478
 09/24  07:40:00,16.03495784,16.42980062,15.84458379,16.21393448
 09/24  07:50:00,16.12581121,16.52350881,15.89328507,16.24654713
 09/24  08:00:00,16.21427024,16.61574634,15.94376053,16.28115685
 09/24  08:10:00,16.29240875,16.70161211,15.99325072,16.3158861
 09/24  08:20:00,16.35419994,16.77900009,16.04022508,16.34965259
 09/24  08:30:00,16.4001699,16.84712662,16.08412529,16.38200998
 09/24  08:40:00,16.43792712,16.91021748,16.126064,16.41363772
 09/24  08:50:00,16.4742559,16.97176138,16.16708828,16.4451911
 09/24  09:00:00,16.51245252,17.03383293,16.20792152,16.47712664
 09/24  09:10:00,16.53152397,17.09433442,16.24507877,16.50754815
 09/24  09:20:00,16.54613617,17.15544543,16.28076028,16.53767027
 09/24  09:30:00,16.5677452,17.21889587,16.31707314,16.56865993
 09/24  09:40:00,16.5970164,17.28416444,16.35449865,16.60073768
 09/24  09:50:00,16.63061923,17.35039232,16.39292772,16.63381391
 09/24  10:00:00,16.66598843,17.4170383,16.4321964,16.66778835
 09/24  10:10:00,16.69739822,17.4824986,16.4714604,16.70210035
 09/24  10:20:00,16.72359538,17.54586133,16.51022047,16.73640678
 09/24  10:30:00,16.74626984,17.60702257,16.54839086,16.77063332
 09/24  10:40:00,16.76771952,17.66633973,16.58608895,16.80484068
 09/24  10:50:00,16.78927192,17.72337386,16.62342223,16.83908501
 09/24  11:00:00,16.81141107,17.77825069,16.66046368,16.87340151
 09/24  11:10:00,16.83277866,17.83089274,16.69704315,16.90766244
 09/24  11:20:00,16.85310545,17.88139237,16.7330739,16.94179423
 09/24  11:30:00,16.87293029,17.92996402,16.76856259,16.97578493
 09/24  11:40:00,16.89252168,17.9767218,16.8035656,17.00965609
 09/24  11:50:00,16.91171758,18.02197872,16.83813275,17.04342554
 09/24  12:00:00,16.93005831,18.06609372,16.87229787,17.077101
 09/24  12:10:00,16.95421327,18.11128016,16.90714592,17.11140126
 09/24  12:20:00,16.98614045,18.15872675,16.94331069,17.14675435
 09/24  12:30:00,17.02407281,18.20860433,16.98093492,17.18326548
 09/24  12:40:00,17.06535121,18.26045984,17.01981705,17.22080852
 09/24  12:50:00,17.10815359,18.31379121,17.05973609,17.2592399
 09/24  13:00:00,17.15164554,18.36821623,17.10053189,17.29845228
 09/24  13:10:00,17.18659242,18.42083376,17.14067795,17.33741108
 09/24  13:20:00,17.21061353,18.47001583,17.1792586,17.37547337
 09/24  13:30:00,17.22601665,18.51521446,17.21594713,17.41238055
 09/24  13:40:00,17.23599311,18.55652534,17.2507538,17.44809777
 09/24  13:50:00,17.24280724,18.59422824,17.28377262,17.48264887
 09/24  14:00:00,17.24764393,18.62858439,17.31508714,17.51605438
 09/24  14:10:00,17.25480759,18.66082108,17.34533521,17.54871233
 09/24  14:20:00,17.26568706,18.691595,17.37489795,17.58085769
 09/24  14:30:00,17.27945958,18.72101958,17.40388986,17.61255236
 09/24  14:40:00,17.29505386,18.74922629,17.43238722,17.64383502
 09/24  14:50:00,17.31171913,18.77625162,17.46041342,17.67470986
 09/24  15:00:00,17.32900176,18.80204505,17.48817224,17.7051586
 09/24  15:10:00,17.34321967,18.82552122,17.51518193,17.73478335
 09/24  15:20:00,17.35359103,18.84629954,17.54114971,17.76337356
 09/24  15:30:00,17.36087105,18.86420413,17.56593375,17.79082836
 09/24  15:40:00,17.36515651,18.87873701,17.58937797,17.81699668
 09/24  15:50:00,17.36633569,18.88990558,17.61144007,17.84182674
 09/24  16:00:00,17.36478112,18.89795376,17.63213046,17.86532139
 09/24  16:10:00,17.3612922,18.90314957,17.65147448,17.88750408
 09/24  16:20:00,17.35724167,18.905722,17.66949981,17.90840378
 09/24  16:30:00,17.35362996,18.90591049,17.68623584,17.92805252
 09/24  16:40:00,17.35051291,18.90367027,17.70164364,17.94642671
 09/24  16:50:00,17.34766623,18.89918859,17.71573861,17.96354939
 09/24  17:00:00,17.34479311,18.89261515,17.72855685,17.97946056
 09/24  17:10:00,17.3360982,18.88261995,17.73927061,17.9936205
 09/24  17:20:00,17.31987149,18.8686751,17.74738209,18.00570447
 09/24  17:30:00,17.29757208,18.85098988,17.75278703,18.01565066
 09/24  17:40:00,17.27152917,18.83018814,17.75560095,18.02354975
 09/24  17:50:00,17.24317957,18.80668902,17.75593611,18.02948229
 09/24  18:00:00,17.20976263,18.78091451,17.75390106,18.03352807
 09/24  18:10:00,17.17588034,18.75426701,17.75018692,18.03615684
 09/24  18:20:00,17.14419992,18.72752263,17.7452121,18.03765682
 09/24  18:30:00,17.11479812,18.70086934,17.73911141,18.03812746
 09/24  18:40:00,17.08669051,18.67423859,17.73188809,18.03758074
 09/24  18:50:00,17.05891213,18.64751325,17.72351378,18.03600764
 09/24  19:00:00,17.03084112,18.62059811,17.71396461,18.03340203
 09/24  19:10:00,16.92670684,18.56909704,17.68949771,18.01995366
 09/24  19:20:00,16.81372427,18.50547583,17.65606369,17.99983669
 09/24  19:30:00,16.73003256,18.44192124,17.61997158,17.97751244
 09/24  19:40:00,16.67674588,18.38207336,17.58409167,17.95502956
 09/24  19:50:00,16.64147056,18.32622528,17.5490292,17.93284169
 09/24  20:00:00,16.613661,18.27362483,17.51458488,17.91083244
 09/24  20:10:00,16.5820365,18.22188583,17.47948823,17.88815976
 09/24  20:20:00,16.54347976,18.1696071,17.4435977,17.86431461
 09/24  20:30:00,16.49955679,18.11634673,17.40673447,17.839139
 09/24  20:40:00,16.45251784,18.06209392,17.36880932,17.81263728
 09/24  20:50:00,16.40373471,18.00693214,17.32979918,17.78485232
 09/24  21:00:00,16.35373537,17.95092309,17.28970773,17.75582115
 09/24  21:10:00,16.31251837,17.89680376,17.25013566,17.72664845
 09/24  21:20:00,16.28246595,17.84604512,17.21200466,17.69799602
 09/24  21:30:00,16.2605423,17.79881981,17.17550961,17.67004588
 09/24  21:40:00,16.2429726,17.75473736,17.14051631,17.64275831
 09/24  21:50:00,16.22730991,17.71332189,17.10682526,17.61604397
 09/24  22:00:00,16.21243266,17.67417544,17.07426544,17.589826
 09/24  22:10:00,16.00420813,17.57415248,17.00537611,17.53676032
 09/24  22:20:00,15.75311739,17.44156452,16.91541119,17.46740865
