Time,VAV SYS 1:DesPer 1:Des Heat Mass Flow [kg/s],VAV SYS 1:DesPer 1:Des Heat Cap [W],VAV SYS 1:DesPer 1:Des Cool Mass Flow [kg/s],VAV SYS 1:DesPer 1:Des Sens Cool Cap [W],VAV SYS 1:DesPer 1:Des Tot Cool Cap [W],VAV SYS 1:DesPer 2:Des Heat Mass Flow [kg/s],VAV SYS 1:DesPer 2:Des Heat Cap [W],VAV SYS 1:DesPer 2:Des Cool Mass Flow [kg/s],VAV SYS 1:DesPer 2:Des Sens Cool Cap [W],VAV SYS 1:DesPer 2:Des Tot Cool Cap [W]
07:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.916981E-01,5.089090E+03,1.817026E+04
08:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,5.083545E-01,5.469731E+03,1.864202E+04
08:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,5.716388E-01,6.442825E+03,1.997608E+04
08:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,6.399678E-01,7.547779E+03,2.150437E+04
08:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,7.067325E-01,9.018115E+03,2.341911E+04
09:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,7.716647E-01,1.036246E+04,2.524425E+04
09:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,8.081037E-01,1.102378E+04,2.621573E+04
09:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,8.795007E-01,1.225022E+04,2.785633E+04
09:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,9.748834E-01,1.331211E+04,2.944208E+04
10:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.067554E+00,1.460109E+04,3.123735E+04
10:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.094318E+00,1.512271E+04,3.184266E+04
10:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.117542E+00,1.560268E+04,3.239429E+04
10:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.137963E+00,1.604964E+04,3.290505E+04
11:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.155905E+00,1.646747E+04,3.338214E+04
11:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.151768E+00,1.653134E+04,3.336375E+04
11:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.142957E+00,1.654047E+04,3.321090E+04
11:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.130804E+00,1.651041E+04,3.302899E+04
12:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.116113E+00,1.645041E+04,3.285081E+04
12:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.080087E+00,1.608406E+04,3.223274E+04
12:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.041192E+00,1.568469E+04,3.145607E+04
12:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.001271E+00,1.527360E+04,3.071341E+04
13:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,9.616510E-01,1.486630E+04,3.006342E+04
13:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,9.979803E-01,1.538966E+04,3.074883E+04
13:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.042024E+00,1.600344E+04,3.171354E+04
13:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.091418E+00,1.667819E+04,3.275946E+04
14:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.144901E+00,1.739787E+04,3.381688E+04
14:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.172913E+00,1.775466E+04,3.433458E+04
14:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.202660E+00,1.813247E+04,3.494096E+04
14:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.233607E+00,1.852490E+04,3.557411E+04
15:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.265641E+00,1.893076E+04,3.618604E+04
15:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.278140E+00,1.900042E+04,3.631211E+04
15:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.288394E+00,1.904388E+04,3.640139E+04
15:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.296945E+00,1.906731E+04,3.646039E+04
16:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.303265E+00,1.906446E+04,3.647418E+04
16:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.295226E+00,1.887009E+04,3.621341E+04
16:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.282893E+00,1.862470E+04,3.592491E+04
16:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.265992E+00,1.832450E+04,3.556904E+04
17:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.244076E+00,1.796370E+04,3.511446E+04
17:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.240420E+00,1.779341E+04,3.494043E+04
17:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.232158E+00,1.756903E+04,3.468574E+04
17:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.218160E+00,1.727723E+04,3.433760E+04
18:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.197636E+00,1.690846E+04,3.388557E+04
18:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,1.092392E+00,1.535903E+04,3.177945E+04
18:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,9.708789E-01,1.362480E+04,2.930846E+04
18:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,8.345818E-01,1.171368E+04,2.662604E+04
19:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,7.134274E-01,1.000777E+04,2.430509E+04
19:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,6.173249E-01,8.628173E+03,2.244489E+04
19:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,5.475745E-01,7.592750E+03,2.103160E+04
19:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,5.175254E-01,7.067656E+03,2.034179E+04
20:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.948061E-01,6.634101E+03,1.978532E+04
20:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.782872E-01,6.304245E+03,1.936535E+04
20:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,6.125933E+03,1.915833E+04
20:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,6.011326E+03,1.903919E+04
21:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,5.896719E+03,1.892003E+04
21:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,5.782112E+03,1.880088E+04
21:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,5.667505E+03,1.868173E+04
21:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,5.552898E+03,1.856258E+04
22:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,5.438291E+03,1.844344E+04
22:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,5.349153E+03,1.835077E+04
22:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,5.260014E+03,1.825809E+04
22:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,5.170875E+03,1.816543E+04
23:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,5.081737E+03,1.807275E+04
23:15:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,4.992598E+03,1.798008E+04
23:30:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,4.903460E+03,1.788742E+04
23:45:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,4.814321E+03,1.779474E+04
24:00:00,5.073647E-01,1.602644E+04,4.737392E-01,0.000000E+00,0.000000E+00,4.737392E-01,0.000000E+00,4.737392E-01,4.725182E+03,1.770208E+04
Coinc Peak   ,5.073647E-01,1.303265E+00,1.602644E+04,2.101525E+04
NonCoinc Peak,5.073647E-01,1.495476E+00,1.602644E+04,2.101525E+04
